,candle_end_time,high,low,line_no
3843,2022-04-08,87.85,86.77,5311
3844,2022-04-11,87.74,86.23,5312
3845,2022-04-15,88.5,87.63,5316
3846,2022-04-19,88.07,86.66,5318
3847,2022-04-21,88.28,87.42,5320
3848,2022-04-22,87.85,86.66,5321
3849,2022-04-25,87.63,84.5,5322
3850,2022-04-27,86.01,84.28,5324
3851,2022-04-29,87.2,85.04,5326
3852,2022-05-05,87.42,86.12,5327
3853,2022-05-06,86.33,84.6,5328
3854,2022-05-10,85.04,83.41,5330
3855,2022-05-11,85.47,84.5,5331
3856,2022-05-12,85.58,84.71,5332
3857,2022-05-13,87.09,85.47,5333
3858,2022-05-17,87.31,86.01,5335
3859,2022-05-18,86.66,85.69,5336
3860,2022-05-19,86.33,85.36,5337
3861,2022-05-20,87.09,85.69,5338
3862,2022-05-23,87.2,86.01,5339
3863,2022-05-24,86.23,85.14,5340
3864,2022-05-25,85.79,84.93,5341
3865,2022-05-26,85.69,84.82,5342
3866,2022-06-01,86.77,85.36,5346
3867,2022-06-02,85.58,85.14,5347
3868,2022-06-08,85.25,84.6,5350
3869,2022-06-09,86.12,84.82,5351
3870,2022-06-10,87.09,85.36,5352
3871,2022-06-13,85.79,83.74,5353
3872,2022-06-14,85.36,83.63,5354
3873,2022-06-16,87.96,85.69,5356
3874,2022-06-23,86.23,85.36,5361
3875,2022-06-24,86.33,85.79,5362
3876,2022-06-27,86.66,85.9,5363
3877,2022-06-28,86.98,86.12,5364
3878,2022-06-30,87.2,86.55,5366
3879,2022-07-01,86.98,86.33,5367
3880,2022-07-05,86.55,85.9,5369
3881,2022-07-06,86.33,85.14,5370
3882,2022-07-13,85.47,84.93,5375
3883,2022-07-14,85.04,83.85,5376
3884,2022-07-18,84.28,82.76,5378
3885,2022-07-20,84.93,84.06,5380
3886,2022-07-25,84.28,83.71,5383
3887,2022-07-26,84.39,83.82,5384
3888,2022-07-28,84.16,83.59,5386
3889,2022-07-29,83.94,82.57,5387
3890,2022-08-01,83.14,82.34,5388
3891,2022-08-03,81.88,80.74,5390
3892,2022-08-04,81.08,80.62,5391
3893,2022-08-08,81.99,81.31,5393
3894,2022-08-09,81.65,81.08,5394
3895,2022-08-10,81.42,80.85,5395
3896,2022-08-11,82.11,81.08,5396
3897,2022-08-12,82.91,81.88,5397
3898,2022-08-15,83.25,82.22,5398
3899,2022-08-17,82.91,81.99,5400
3900,2022-08-19,83.14,82.11,5402
3901,2022-08-25,82.45,81.54,5406
3902,2022-08-26,82.91,81.99,5407
3903,2022-08-30,82.22,81.31,5409
3904,2022-08-31,83.14,81.65,5410
3905,2022-09-02,83.25,82.22,5412
3906,2022-09-05,83.02,81.54,5413
3907,2022-09-06,83.37,82.68,5414
3908,2022-09-08,82.91,82.45,5416
3909,2022-09-09,83.82,82.68,5417
3910,2022-09-14,84.05,83.02,5419
3911,2022-09-15,84.16,83.14,5420
3912,2022-09-16,83.59,81.54,5421
3913,2022-09-20,81.99,81.08,5423
3914,2022-09-22,81.54,80.85,5425
3915,2022-09-23,81.99,80.97,5426
3916,2022-09-26,81.88,80.51,5427
3917,2022-09-30,80.74,79.37,5431
3918,2022-10-10,80.97,80.05,5432
3919,2022-10-11,80.85,79.94,5433
3920,2022-10-13,80.4,79.48,5435
3921,2022-10-14,80.74,80.05,5436
3922,2022-10-17,80.51,79.94,5437
3923,2022-10-18,80.62,80.05,5438
3924,2022-10-19,80.4,79.6,5439
3925,2022-10-21,79.94,78.91,5441
3926,2022-10-26,78.34,77.66,5444
3927,2022-10-28,78.45,77.77,5446
3928,2022-11-03,76.63,75.71,5450
3929,2022-11-04,77.66,75.83,5451
3930,2022-11-09,78.0,77.31,5454
3931,2022-11-10,77.66,76.97,5455
3932,2022-11-11,79.71,78.0,5456
3933,2022-11-16,80.97,80.05,5459
3934,2022-11-17,80.17,79.37,5460
3935,2022-11-18,79.94,78.91,5461
3936,2022-11-21,78.91,78.0,5462
3937,2022-11-22,80.4,78.68,5463
3938,2022-11-23,81.31,79.83,5464
3939,2022-11-24,81.54,80.28,5465
3940,2022-11-25,81.99,80.4,5466
3941,2022-11-28,81.08,79.71,5467
3942,2022-12-01,83.82,82.45,5470
3943,2022-12-02,82.79,81.88,5471
3944,2022-12-05,84.16,82.68,5472
3945,2022-12-08,84.51,83.48,5475
3946,2022-12-09,84.39,83.37,5476
3947,2022-12-13,83.94,82.57,5478
3948,2022-12-14,84.16,82.91,5479
3949,2022-12-19,83.59,82.34,5482
3950,2022-12-21,82.68,81.42,5484
3951,2022-12-22,83.48,82.22,5485
3952,2022-12-23,83.02,81.88,5486
3953,2022-12-26,82.34,80.85,5487
3954,2022-12-27,83.25,81.31,5488
3955,2022-12-28,83.37,82.22,5489
3956,2022-12-29,83.25,81.99,5490
3957,2022-12-30,83.37,82.45,5491
3958,2023-01-03,83.14,81.88,5492
3959,2023-01-04,83.94,82.57,5493
3960,2023-01-09,84.28,83.48,5496
3961,2023-01-10,83.94,83.14,5497
3962,2023-01-12,83.82,82.68,5499
3963,2023-01-13,83.94,83.02,5500
3964,2023-01-16,84.28,83.14,5501
3965,2023-01-19,83.71,82.91,5504
3966,2023-01-20,84.05,83.59,5505
3967,2023-01-31,85.08,84.16,5507
3968,2023-02-01,84.51,83.71,5508
3969,2023-02-02,84.39,83.59,5509
3970,2023-02-03,83.94,83.02,5510
3971,2023-02-06,82.79,82.34,5511
3972,2023-02-10,83.14,82.45,5515
3973,2023-02-16,82.79,81.99,5519
3974,2023-02-17,82.45,81.42,5520
3975,2023-02-20,83.02,81.65,5521
3976,2023-02-22,83.37,82.68,5523
3977,2023-02-23,83.14,82.57,5524
3978,2023-02-24,82.91,81.99,5525
3979,2023-02-28,82.22,81.54,5527
3980,2023-03-01,83.02,81.88,5528
3981,2023-03-02,83.25,82.57,5529
3982,2023-03-03,84.05,82.91,5530
3983,2023-03-07,85.19,83.48,5532
3984,2023-03-09,83.59,82.79,5534
3985,2023-03-10,82.91,81.65,5535
3986,2023-03-13,80.97,80.28,5536
3987,2023-03-14,80.74,79.94,5537
3988,2023-03-16,81.88,80.62,5539
3989,2023-03-23,82.45,81.54,5544
3990,2023-03-24,82.79,81.99,5545
3991,2023-03-27,82.57,81.65,5546
3992,2023-03-28,82.11,81.54,5547
3993,2023-03-29,82.57,81.77,5548
3994,2023-03-30,82.34,81.31,5549
3995,2023-03-31,82.68,81.88,5550
3996,2023-04-04,82.34,81.77,5552
3997,2023-04-10,82.68,82.11,5555
3998,2023-04-12,82.57,81.88,5557
3999,2023-04-13,83.25,82.22,5558
4000,2023-04-14,83.48,82.79,5559
4001,2023-04-17,84.51,82.91,5560
4002,2023-04-19,86.68,84.85,5562
4003,2023-04-20,87.82,85.65,5563
4004,2023-04-21,88.28,86.45,5564
4005,2023-04-25,87.02,85.31,5566
4006,2023-04-27,85.76,84.74,5568
4007,2023-05-04,88.5,85.31,5570
4008,2023-05-05,90.22,87.48,5571
4009,2023-05-08,93.3,88.62,5572
4010,2023-05-09,93.87,90.67,5573
4011,2023-05-11,89.08,87.36,5575
4012,2023-05-15,88.05,85.76,5577
4013,2023-05-16,88.85,87.25,5578
4014,2023-05-17,87.82,86.56,5579
4015,2023-05-18,88.5,86.91,5580
4016,2023-05-22,86.79,85.88,5582
4017,2023-05-23,86.68,85.08,5583
4018,2023-05-24,84.96,83.25,5584
4019,2023-05-25,83.71,82.68,5585
4020,2023-05-26,84.05,82.79,5586
4021,2023-05-29,85.19,83.48,5587
4022,2023-05-30,84.96,83.37,5588
4023,2023-05-31,84.16,83.25,5589
4024,2023-06-01,83.94,82.91,5590
4025,2023-06-02,84.05,83.25,5591
4026,2023-06-05,84.85,83.48,5592
4027,2023-06-07,85.99,84.51,5594
4028,2023-06-08,86.68,84.85,5595
4029,2023-06-09,86.79,85.99,5596
4030,2023-06-12,86.11,84.85,5597
4031,2023-06-16,85.31,84.39,5601
4032,2023-06-19,84.74,83.82,5602
4033,2023-06-21,84.16,83.02,5604
4034,2023-06-28,82.45,81.54,5607
4035,2023-06-30,83.02,81.99,5609
4036,2023-07-04,83.71,82.79,5611
4037,2023-07-05,83.14,82.34,5612
4038,2023-07-06,83.02,82.11,5613
4039,2023-07-10,82.79,81.99,5615
4040,2023-07-11,83.25,82.57,5616
4041,2023-07-12,83.59,82.79,5617
4042,2023-07-13,84.51,83.02,5618
4043,2023-07-17,85.08,84.28,5620
4044,2023-07-19,84.74,84.05,5622
4045,2023-07-20,85.42,84.51,5623
4046,2023-07-24,85.33,84.38,5625
4047,2023-07-25,87.0,85.57,5626
4048,2023-07-26,87.6,86.65,5627
4049,2023-07-27,88.32,87.0,5628
4050,2023-07-28,89.75,87.48,5629
4051,2023-08-01,91.18,89.99,5631
4052,2023-08-03,90.46,88.67,5633
4053,2023-08-04,91.3,89.99,5634
4054,2023-08-07,90.34,89.39,5635
4055,2023-08-09,90.11,88.67,5637
4056,2023-08-10,89.03,87.72,5638
4057,2023-08-11,88.79,86.29,5639
4058,2023-08-17,85.21,84.14,5643
4059,2023-08-18,85.57,84.38,5644
4060,2023-08-22,84.02,83.06,5646
4061,2023-08-25,84.62,83.3,5649
4062,2023-08-28,87.36,84.97,5650
4063,2023-08-29,85.93,83.9,5651
4064,2023-08-30,84.74,83.66,5652
4065,2023-09-01,84.02,83.3,5654
4066,2023-09-05,85.21,83.9,5656
4067,2023-09-07,84.62,83.78,5658
4068,2023-09-11,84.14,83.54,5660
4069,2023-09-12,84.38,83.9,5661
4070,2023-09-13,84.74,84.02,5662
4071,2023-09-14,84.97,84.26,5663
4072,2023-09-15,85.45,84.38,5664
4073,2023-09-18,84.74,83.9,5665
4074,2023-09-19,85.09,84.14,5666
4075,2023-09-20,85.33,84.5,5667
4076,2023-09-22,85.69,84.62,5669
4077,2023-09-25,85.93,85.09,5670
4078,2023-09-27,85.81,84.85,5672
4079,2023-09-28,85.57,84.74,5673
4080,2023-10-09,84.5,83.54,5674
4081,2023-10-11,85.21,83.66,5676
4082,2023-10-13,85.57,84.5,5678
4083,2023-10-17,84.74,84.02,5680
4084,2023-10-18,84.85,84.14,5681
4085,2023-10-19,84.14,81.51,5682
4086,2023-10-24,81.87,81.16,5685
4087,2023-10-25,82.71,81.51,5686
4088,2023-10-27,83.78,82.83,5688
4089,2023-10-31,81.63,80.8,5690
4090,2023-11-01,82.11,81.16,5691
4091,2023-11-07,83.06,82.23,5695
4092,2023-11-08,82.59,81.99,5696
4093,2023-11-10,83.06,82.11,5698
4094,2023-11-13,82.35,81.39,5699
4095,2023-11-14,82.47,81.99,5700
4096,2023-11-16,83.42,82.59,5702
4097,2023-11-17,82.83,81.75,5703
4098,2023-11-20,82.59,81.51,5704
4099,2023-11-22,83.54,82.83,5706
4100,2023-11-23,83.06,82.23,5707
4101,2023-11-24,83.3,82.59,5708
4102,2023-11-28,82.59,81.87,5710
4103,2023-11-29,82.11,81.16,5711
4104,2023-12-01,82.35,81.39,5713
4105,2023-12-04,81.99,81.27,5714
4106,2023-12-05,81.39,79.84,5715
4107,2023-12-06,80.08,78.89,5716
4108,2023-12-07,79.25,77.93,5717
4109,2023-12-11,80.2,78.53,5719
4110,2023-12-12,80.32,79.25,5720
4111,2023-12-13,80.56,79.6,5721
4112,2023-12-14,80.2,79.13,5722
4113,2023-12-15,79.96,78.41,5723
4114,2023-12-19,78.65,77.69,5725
4115,2023-12-20,79.01,77.93,5726
4116,2023-12-21,78.65,77.46,5727
4117,2023-12-25,78.89,78.17,5729
4118,2023-12-27,78.77,77.69,5731
4119,2023-12-28,79.84,78.65,5732
4120,2023-12-29,79.96,78.89,5733
4121,2024-01-04,79.37,78.17,5736
4122,2024-01-05,80.68,78.65,5737
4123,2024-01-08,80.08,78.29,5738
4124,2024-01-10,79.13,78.05,5740
4125,2024-01-11,78.65,77.81,5741
4126,2024-01-12,78.29,77.57,5742
4127,2024-01-15,78.05,77.22,5743
4128,2024-01-16,78.77,77.46,5744
4129,2024-01-17,79.01,77.81,5745
4130,2024-01-18,78.53,75.9,5746
4131,2024-01-19,79.01,77.22,5747
4132,2024-01-22,79.6,77.93,5748
4133,2024-01-23,79.37,77.57,5749
4134,2024-01-24,80.32,78.77,5750
4135,2024-01-25,81.16,79.96,5751
4136,2024-01-26,82.47,80.56,5752
4137,2024-01-29,83.18,81.75,5753
4138,2024-01-30,82.95,81.39,5754
4139,2024-02-02,82.11,80.2,5757
4140,2024-02-05,82.59,80.68,5758
4141,2024-02-07,83.9,81.87,5760
4142,2024-02-08,83.18,81.39,5761
4143,2024-02-19,85.09,82.95,5762
4144,2024-02-20,85.33,84.26,5763
4145,2024-02-22,87.36,85.69,5765
4146,2024-02-23,87.48,85.93,5766
4147,2024-02-26,86.88,84.62,5767
4148,2024-02-27,85.33,84.26,5768
4149,2024-02-28,85.45,84.5,5769
4150,2024-03-01,85.57,84.74,5771
4151,2024-03-05,84.97,84.02,5773
4152,2024-03-06,86.17,84.97,5774
4153,2024-03-12,85.33,84.26,5778
4154,2024-03-15,84.62,83.9,5781
4155,2024-03-18,85.09,84.26,5782
4156,2024-03-19,84.5,83.66,5783
4157,2024-03-20,84.26,83.3,5784
4158,2024-03-21,85.09,83.9,5785
4159,2024-03-25,84.62,83.06,5787
4160,2024-03-26,85.33,84.38,5788
4161,2024-03-29,86.29,84.85,5791
4162,2024-04-01,86.41,85.21,5792
4163,2024-04-02,87.24,86.17,5793
4164,2024-04-08,86.88,85.81,5795
4165,2024-04-10,87.48,86.53,5797
4166,2024-04-11,86.88,85.81,5798
4167,2024-04-15,86.65,84.97,5800
4168,2024-04-17,87.72,86.05,5802
4169,2024-04-18,89.03,87.24,5803
4170,2024-04-19,88.32,86.65,5804
4171,2024-04-22,88.67,86.88,5805
4172,2024-04-24,88.32,86.53,5807
4173,2024-04-25,88.55,87.24,5808
4174,2024-04-29,89.75,87.72,5810
4175,2024-04-30,93.57,90.23,5811
4176,2024-05-06,94.16,92.49,5812
4177,2024-05-09,93.69,92.14,5815
4178,2024-05-10,94.88,93.09,5816
4179,2024-05-14,95.24,93.93,5818
4180,2024-05-15,94.64,93.57,5819
4181,2024-05-16,96.07,94.04,5820
4182,2024-05-17,97.39,95.48,5821
4183,2024-05-20,99.65,97.27,5822
4184,2024-05-21,100.49,98.58,5823
4185,2024-05-23,102.88,101.21,5825
4186,2024-05-27,102.16,100.37,5827
4187,2024-05-28,103.11,101.56,5828
4188,2024-05-29,102.52,100.85,5829
4189,2024-05-30,102.04,99.77,5830
4190,2024-05-31,100.85,99.18,5831
4191,2024-06-03,99.42,97.74,5832
4192,2024-06-07,100.01,98.58,5836
4193,2024-06-11,99.77,96.79,5837
4194,2024-06-12,97.51,95.95,5838
4195,2024-06-13,97.86,96.55,5839
4196,2024-06-18,97.27,95.36,5842
4197,2024-06-20,98.58,97.27,5844
4198,2024-06-21,98.22,96.91,5845
4199,2024-06-24,97.86,95.83,5846
4200,2024-07-01,99.06,97.86,5851
4201,2024-07-02,101.92,98.7,5852
4202,2024-07-04,103.0,101.21,5854
4203,2024-07-05,102.04,98.94,5855
4204,2024-07-08,101.32,98.58,5856
4205,2024-07-09,103.35,100.37,5857
4206,2024-07-11,104.19,102.64,5859
4207,2024-07-12,105.62,102.76,5860
4208,2024-07-15,106.34,105.02,5861
4209,2024-07-16,106.81,105.26,5862
4210,2024-07-17,108.25,105.74,5863
4211,2024-07-18,108.63,106.53,5864
4212,2024-07-19,108.75,106.65,5865
4213,2024-07-24,107.39,105.41,5868
4214,2024-07-25,106.16,102.94,5869
4215,2024-07-26,105.41,101.95,5870
4216,2024-07-30,106.03,103.43,5872
4217,2024-08-01,104.67,103.19,5874
4218,2024-08-02,106.4,103.93,5875
4219,2024-08-05,105.41,103.31,5876
4220,2024-08-07,103.56,101.33,5878
4221,2024-08-08,104.55,102.57,5879
4222,2024-08-09,106.4,104.05,5880
4223,2024-08-12,106.78,105.04,5881
4224,2024-08-15,108.26,105.66,5884
4225,2024-08-16,109.62,107.64,5885
4226,2024-08-19,111.72,109.37,5886
4227,2024-08-20,112.22,109.87,5887
4228,2024-08-21,111.85,109.13,5888
4229,2024-08-22,112.22,110.49,5889
4230,2024-08-23,111.85,110.12,5890
4231,2024-08-26,111.35,109.25,5891
4232,2024-08-27,110.61,109.13,5892
4233,2024-08-28,110.49,108.38,5893
4234,2024-08-29,109.25,105.54,5894
4235,2024-08-30,106.65,103.68,5895
4236,2024-09-02,105.17,103.31,5896
4237,2024-09-04,103.56,101.45,5898
4238,2024-09-05,104.05,101.83,5899
4239,2024-09-10,105.54,102.94,5902
4240,2024-09-12,105.04,101.33,5904
4241,2024-09-13,105.29,102.94,5905
4242,2024-09-18,104.55,102.2,5906
4243,2024-09-19,105.54,102.69,5907
4244,2024-09-20,106.03,104.3,5908
4245,2024-09-23,107.02,104.67,5909
4246,2024-09-24,112.47,107.15,5910
4247,2024-09-25,118.16,114.45,5911
4248,2024-09-26,121.75,116.67,5912
4249,2024-09-27,124.72,118.78,5913
4250,2024-09-30,127.31,121.5,5914
4251,2024-10-08,136.35,126.2,5915
4252,2024-10-10,129.79,122.61,5917
4253,2024-10-11,130.16,123.97,5918
4254,2024-10-15,130.41,126.82,5920
4255,2024-10-16,129.42,125.58,5921
4256,2024-10-17,129.66,126.45,5922
4257,2024-10-18,127.81,123.97,5923
4258,2024-10-21,126.45,123.11,5924
4259,2024-10-22,127.07,123.85,5925
